"Environment","Bio_rep","Flask","Strain","Mut_ID","Sel_coef"
"30_SC3","2","1","LK5-F08","72","0.0307364731345839"
"30_SC3","2","1","LK5-F08","10","0.00207668686770642"
"30_SC3","2","1","LK5-F08","91","-0.0243081148671601"
"30_SC3","2","1","LK5-F08","108","-0.0136845227833185"
"30_SC3","2","1","LK5-F08","29","0.0439837168458856"
"30_SC3","2","1","LK5-F08","124","-0.0223464448224199"
"30_SC3","2","1","LK5-F08","44","0.0514228128049352"
"30_SC3","2","1","LK5-F08","101","-0.0637601125863155"
"30_SC3","2","1","LK5-F08","21","0.000137961255171003"
"30_SC3","2","1","LK5-F08","45","-0.0368642494609177"
"30_SC3","2","1","LK5-F08","46","0.00713113838618282"
"30_SC3","2","1","LK5-F08","66","0.0737580190824996"
"30_SC3","2","1","LK5-F08","22","0.0141593089956526"
"30_SC3","2","1","LK5-F08","92","0.0318061940349779"
"30_SC3","2","1","LK5-F08","73","0.0312857142231876"
"30_SC3","2","1","LK5-F08","49","0.0698234523645367"
"30_SC3","2","1","LK5-F08","23","-0.0115511064205006"
"30_SC3","2","1","LK5-F08","5","0.0572759516018933"
"30_SC3","2","1","LK5-F08","75","0.0838457933353588"
"30_SC3","2","1","LK5-F08","11","-0.0163013623083911"
"30_SC3","2","1","LK5-F08","33","-0.0143350176594166"
"30_SC3","2","1","LK5-F08","24","-0.0112153769432643"
"30_SC3","2","1","LK5-F08","76","0.0269336001793407"
"30_SC3","2","1","LK5-F08","25","0.000684464501827383"
"30_SC3","2","1","LK5-F08","77","0.00778641258733645"
"30_SC3","2","1","LK5-F08","79","-0.0105622977784046"
"30_SC3","2","1","LK5-F08","26","0.0156552895783225"
"30_SC3","2","1","LK5-F08","51","-0.00505776174962121"
"30_SC3","2","1","LK5-F08","80","-0.0376247722016705"
"30_SC3","2","1","LK5-F08","94","0.123556896959315"
"30_SC3","2","1","LK5-F08","27","-0.0142432171789301"
"30_SC3","2","1","LK5-F08","110","0.0332376720988214"
"30_SC3","2","1","LK5-F08","97","0.0144239642401834"
"30_SC3","2","1","LK5-F08","67","0.0550645751239887"
"30_SC3","2","1","LK5-F08","104","0.0204164664289261"
"30_SC3","2","1","LK5-F08","99","0.0143921832976066"
"30_SC3","2","1","LK5-F08","127","0.0300213608510391"
"30_SC3","2","1","LK5-F08","39","0.0704748018743431"
"30_SC3","2","1","LK5-F08","84","0.0530954549918398"
"30_SC3","2","1","LK5-F08","114","0.0363059678398589"
"30_SC3","2","1","LK5-F08","53","0.0603313539215396"
"30_SC3","2","1","LK5-F08","115","0.0637761344480374"
"30_SC3","2","1","LK5-F08","102","0.00591170460582515"
"30_SC3","2","1","LK5-F08","68","0.00650553180283926"
"30_SC3","2","1","LK5-F08","14","0.0465373673815669"
"30_SC3","2","1","LK5-F08","55","-0.0121468583248494"
"30_SC3","2","1","LK5-F08","3","0.0426153264668635"
"30_SC3","2","1","LK5-F08","81","0.0901113769391664"
"30_SC3","2","1","LK5-F08","58","0.00755906702851604"
"30_SC3","2","1","LK5-F08","60","0.0447276968967545"
"30_SC3","2","1","LK5-F08","30","-0.00777395705339591"
"30_SC3","2","1","LK5-F08","15","0.0662184527622073"
"30_SC3","2","1","LK5-F08","69","0.0683643638317428"
"30_SC3","2","1","LK5-F08","121","-0.00866706532240358"
"30_SC3","2","1","LK5-F08","34","-0.00612243734790598"
"30_SC3","2","1","LK5-F08","105","0.0344107357675386"
"30_SC3","2","1","LK5-F08","7","0.0225759263911136"
"30_SC3","2","1","LK5-F08","35","0.0346249961247616"
"30_SC3","2","1","LK5-F08","122","-0.00891893330878529"
"30_SC3","2","1","LK5-F08","59","0.0172835620199399"
"30_SC3","2","1","LK5-F08","64","0.0524796082063766"
"30_SC3","2","1","LK5-F08","103","0.0139631156992884"
"30_SC3","2","1","LK5-F08","82","-0.0100846788105958"
"30_SC3","2","1","LK5-F08","107","-0.00646290429313528"
"30_SC3","2","1","LK5-F08","83","-0.0254754047066302"
"30_SC3","2","1","LK5-F08","36","0.0675535928906637"
"30_SC3","2","1","LK5-F08","6","0.00491409597134212"
"30_SC3","2","1","LK5-F08","17","-0.0234776093748977"
"30_SC3","2","1","LK5-F08","85","-0.00582043889192905"
"30_SC3","2","1","LK5-F08","86","0.0962407876935752"
"30_SC3","2","1","LK5-F08","117","0.143002425942845"
"30_SC3","2","1","LK5-F08","119","0.108989065299157"
"30_SC3","2","1","LK5-F08","120","-0.0136219250879071"
"30_SC3","2","1","LK5-F08","40","0.0536470743636308"
"30_SC3","2","1","LK5-F08","70","0.010459427962696"
"30_SC3","2","1","LK5-F08","18","-0.0107092768607501"
"30_SC3","2","1","LK5-F08","88","0.0230693133289686"
"30_SC3","2","1","LK5-F08","62","-0.00551607061377278"
"30_SC3","2","1","LK5-F08","42","0.0684921172585393"
"30_SC3","2","1","LK5-F08","43","0.0324154312702668"
"30_SC3","2","1","LK5-F08","9","0.0439455987281322"
"30_SC3","2","1","LK5-F08","71","0.0648671832001421"
"30_SC3","2","1","LK5-F08","19","0.0159280537672814"
"30_SC3","2","1","LK5-F08","63","-0.0425009895962181"
"30_SC3","2","1","LK5-F08","123","0.0188029071258345"
"30_SC3","2","1","LK5-F08","52","0.0162485529450889"
"30_SC3","2","1","LK5-F08","57","0.0269336033527796"
"30_SC3","2","1","LK5-F08","50","-0.0382633674957102"
"30_SC3","2","1","LK5-F08","96","0.0389202668079694"
"30_SC3","2","1","LK5-F08","16","-0.0689593001609185"
"30_SC3","2","1","LK5-F08","61","0.0846958609744407"
"30_SC3","2","1","LK1-G03","33","-0.023431679482143"
"30_SC3","2","1","LK1-G03","27","-0.009202290942059"
"30_SC3","2","1","LK1-G03","35","0.00141815631695185"
"30_SC3","2","1","LK1-G03","99","-0.00394210894433104"
"30_SC3","2","1","LK1-G03","104","0.0344259865992192"
"30_SC3","2","1","LK1-G03","44","0.0272199412449907"
"30_SC3","2","1","LK1-G03","43","0.0176094758583458"
"30_SC3","2","1","LK1-G03","103","0.0361207396816194"
"30_SC3","2","1","LK1-G03","115","0.0487118788538295"
"30_SC3","2","1","LK1-G03","127","0.0393215579705509"
"30_SC3","2","1","LK1-G03","58","0.000105670007538953"
"30_SC3","2","1","LK1-G03","69","0.000632502939057404"
"30_SC3","2","1","LK1-G03","10","0.00231727811174065"
"30_SC3","2","1","LK1-G03","73","-0.00148748965717079"
"30_SC3","2","1","LK1-G03","92","0.0322963656574118"
"30_SC3","2","1","LK1-G03","124","-0.0091288840952342"
"30_SC3","2","1","LK1-G03","15","0.0797898459885728"
"30_SC3","2","1","LK1-G03","81","0.0777253370940658"
"30_SC3","2","1","LK1-G03","66","0.0601253025229252"
"30_SC3","2","1","LK1-G03","17","-0.0139571374331267"
"30_SC3","2","1","LK1-G03","117","0.0585388953998455"
"30_SC3","2","1","LK1-G03","94","-0.00471335257692958"
"30_SC3","2","1","LK1-G03","18","0.00660683489495102"
"30_SC3","2","1","LK1-G03","101","0.00897002211105087"
"30_SC3","2","1","LK1-G03","11","0.0305930150376039"
"30_SC3","2","1","LK1-G03","19","-0.0278784742375558"
"30_SC3","2","1","LK1-G03","123","0.0280475410372648"
"30_SC3","2","1","LK1-G03","102","0.00231500934553458"
"30_SC3","2","1","LK1-G03","6","-0.0112161324152818"
"30_SC3","2","1","LK1-G03","88","-0.0128056096246096"
"30_SC3","2","1","LK1-G03","53","-0.00410283491193049"
"30_SC3","2","1","LK1-G03","114","0.0244570651831788"
"30_SC3","2","1","LK1-G03","2","0.0302578545426803"
"30_SC3","2","1","LK1-G03","84","-0.000877329632586223"
"30_SC3","2","1","LK1-G03","83","-0.0256620431771127"
"30_SC3","2","1","LK1-G03","14","0.0517228822176899"
"30_SC3","2","1","LK1-G03","76","0.048444765541723"
"30_SC3","2","1","LK1-G03","22","0.00435998393763867"
"30_SC3","2","1","LK1-G03","26","-0.00482966698918501"
"30_SC3","2","1","LK1-G03","110","0.028104175133148"
"30_SC3","2","1","LK1-G03","91","-0.00417714009228355"
"30_SC3","2","1","LK1-G03","82","-0.0165979043761909"
"30_SC3","2","1","LK1-G03","122","-0.0125721060985976"
"30_SC3","2","1","LK1-G03","68","0.00696295133772879"
"30_SC3","2","1","LK1-G03","59","0.014623416323255"
"30_SC3","2","1","LK1-G03","46","-0.0212068090230372"
"30_SC3","2","1","LK1-G03","62","-0.0252500253570748"
"30_SC3","2","1","LK1-G03","3","0.0133459860534605"
"30_SC3","2","1","LK1-G03","96","-0.0207931877396248"
"30_SC3","2","1","LK1-G03","86","0.0115113597643553"
"30_SC3","2","1","LK1-G03","7","0.0413065636495066"
"30_SC3","2","1","LK1-G03","30","0.0460788366913233"
"30_SC3","2","1","LK1-G03","29","0.00416161285085679"
"30_SC3","2","1","LK1-G03","40","-0.00951572057394645"
"30_SC3","2","1","LK1-G03","51","-0.0114746212716187"
"30_SC3","2","1","LK1-G03","121","0.00334130441895544"
"30_SC3","2","1","LK1-G03","41","-0.060097078610286"
"30_SC3","2","1","LK1-G03","70","0.0151176827242431"
"30_SC3","2","1","LK1-G03","55","0.0448208497603887"
"30_SC3","2","1","LK1-G03","21","-0.00991357282228901"
"30_SC3","2","1","LK1-G03","120","-0.000645156650887786"
"30_SC3","2","1","LK1-G03","24","-0.00967839215730915"
"30_SC3","2","1","LK1-G03","105","0.0266013904210595"
"30_SC3","2","1","LK1-G03","93","0.147279569775517"
"30_SC3","2","1","LK1-G03","97","0.038260207802697"
"30_SC3","2","1","LK1-G03","85","-0.0176691981050306"
"30_SC3","2","1","LK1-G03","9","-0.000116503569079418"
"30_SC3","2","1","LK1-G03","49","0.0239776962917183"
"30_SC3","2","1","LK1-G03","5","0.0140522185703837"
"30_SC3","2","1","LK1-G03","39","0.0313553553496387"
"30_SC3","2","1","LK1-G03","50","-0.0334681832173821"
"30_SC3","2","1","LK1-G03","119","0.022148125950164"
"30_SC3","2","1","LK1-G03","1","-0.000477360937021498"
"30_SC3","2","1","LK1-G03","71","0.00687381798837979"
"30_SC3","2","1","LK1-G03","79","-0.00700327952526884"
"30_SC3","2","1","LK1-G03","108","0.0325963119715224"
"30_SC3","2","1","LK1-G03","60","-0.00624586259756541"
"30_SC3","2","1","LK1-G03","42","0.0742170699977066"
"30_SC3","2","1","LK1-G03","34","0.00293254274871136"
"30_SC3","2","1","LK1-G03","67","0.0639603608118975"
"30_SC3","2","1","LK1-G03","25","0.0571310576694392"
"30_SC3","2","1","LK1-G03","57","0.0008047937038437"
"30_SC3","2","1","LK1-G03","36","0.049029733393364"
"30_SC3","2","1","LK1-G03","75","0.0769767413234689"
"30_SC3","2","1","LK1-G03","63","-0.00436915092537256"
"30_SC3","2","1","LK1-G03","72","0.0202997203469525"
"30_SC3","2","1","LK1-G03","80","0.0223171095362848"
"30_SC3","2","1","LK1-G03","64","0.00161909613670756"
"30_SC3","2","1","LK1-G03","23","0.0378300853334123"
"30_SC3","2","1","LK1-G03","45","0.0264940376288738"
"30_SC3","2","1","LK1-G03","61","0.0740014800058108"
"30_SC3","2","1","LK1-G03","77","-0.0134005003508575"
"30_SC3","2","1","LK1-G03","109","0.00308611992440527"
"30_SC3","2","1","LK1-G03","16","-0.0569574713428184"
"30_SC3","2","1","LK4-H11","3","0.0358452620471912"
"30_SC3","2","1","LK4-H11","104","0.0370038066701662"
"30_SC3","2","1","LK4-H11","102","0.00126744266736456"
"30_SC3","2","1","LK4-H11","1","-0.0104709017625639"
"30_SC3","2","1","LK4-H11","33","-0.0196770731387789"
"30_SC3","2","1","LK4-H11","50","-0.0296627657825594"
"30_SC3","2","1","LK4-H11","115","0.0487160174000899"
"30_SC3","2","1","LK4-H11","43","0.0369097048630016"
"30_SC3","2","1","LK4-H11","105","0.00903417684507698"
"30_SC3","2","1","LK4-H11","55","0.0634823630177532"
"30_SC3","2","1","LK4-H11","114","0.0106447128474698"
"30_SC3","2","1","LK4-H11","103","0.0422337007983886"
"30_SC3","2","1","LK4-H11","30","-0.00508232341917186"
"30_SC3","2","1","LK4-H11","34","0.00847236729621268"
"30_SC3","2","1","LK4-H11","27","0.00579456817953402"
"30_SC3","2","1","LK4-H11","69","-0.0171006930086643"
"30_SC3","2","1","LK4-H11","46","0.0419478197600866"
"30_SC3","2","1","LK4-H11","81","0.0791973032502488"
"30_SC3","2","1","LK4-H11","10","0.00330628513984988"
"30_SC3","2","1","LK4-H11","21","0.0236666582020668"
"30_SC3","2","1","LK4-H11","80","0.00728675652739632"
"30_SC3","2","1","LK4-H11","86","-0.0116918388291276"
"30_SC3","2","1","LK4-H11","18","-0.0101922256487567"
"30_SC3","2","1","LK4-H11","71","0.021600309721264"
"30_SC3","2","1","LK4-H11","58","0.00495758663030823"
"30_SC3","2","1","LK4-H11","59","0.0278683642507681"
"30_SC3","2","1","LK4-H11","25","0.021739579480041"
"30_SC3","2","1","LK4-H11","26","-0.0238549713840195"
"30_SC3","2","1","LK4-H11","68","0.0118067878832506"
"30_SC3","2","1","LK4-H11","5","0.0493089703399068"
"30_SC3","2","1","LK4-H11","41","0.0280058135619718"
"30_SC3","2","1","LK4-H11","108","-0.0128434777853126"
"30_SC3","2","1","LK4-H11","124","-0.0087089075459393"
"30_SC3","2","1","LK4-H11","44","0.0036804414682645"
"30_SC3","2","1","LK4-H11","29","0.0106554342370384"
"30_SC3","2","1","LK4-H11","66","0.052314007236335"
"30_SC3","2","1","LK4-H11","45","-0.0386463317302946"
"30_SC3","2","1","LK4-H11","88","-0.00195617174812297"
"30_SC3","2","1","LK4-H11","24","-0.0187438149278133"
"30_SC3","2","1","LK4-H11","51","-0.0210520910328479"
"30_SC3","2","1","LK4-H11","2","0.0267728705722399"
"30_SC3","2","1","LK4-H11","17","0.0188543636961238"
"30_SC3","2","1","LK4-H11","63","-0.0246543190437246"
"30_SC3","2","1","LK4-H11","7","0.0455067470800665"
"30_SC3","2","1","LK4-H11","47","0.0200935007833312"
"30_SC3","2","1","LK4-H11","36","0.0713099720882652"
"30_SC3","2","1","LK4-H11","62","-0.030680809717488"
"30_SC3","2","1","LK4-H11","101","-0.000340589244136995"
"30_SC3","2","1","LK4-H11","121","0.0129581220201318"
"30_SC3","2","1","LK4-H11","35","0.014340500504262"
"30_SC3","2","1","LK4-H11","15","0.0790416021541157"
"30_SC3","2","1","LK4-H11","92","0.0334087583782849"
"30_SC3","2","1","LK4-H11","99","0.00377558971962338"
"30_SC3","2","1","LK4-H11","95","-0.0245685565852424"
"30_SC3","2","1","LK4-H11","70","-0.00404626614865969"
"30_SC3","2","1","LK4-H11","11","-0.022518294385654"
"30_SC3","2","1","LK4-H11","6","-0.00873511048301647"
"30_SC3","2","1","LK4-H11","72","0.0265015364969495"
"30_SC3","2","1","LK4-H11","60","0.00542700659315712"
"30_SC3","2","1","LK4-H11","61","-0.0350484013949307"
"30_SC3","2","1","LK4-H11","40","0.0353391987526643"
"30_SC3","2","1","LK4-H11","22","0.00661094612793079"
"30_SC3","2","1","LK4-H11","110","0.027842239064812"
"30_SC3","2","1","LK4-H11","75","0.0601940849864581"
"30_SC3","2","1","LK4-H11","14","0.03650554270962"
"30_SC3","2","1","LK4-H11","23","0.0244530606464752"
"30_SC3","2","1","LK4-H11","39","0.0336937702049807"
"30_SC3","2","1","LK4-H11","76","0.0438025199323891"
"30_SC3","2","1","LK4-H11","122","-0.0100174533717538"
"30_SC3","2","1","LK4-H11","85","0.0105663316132981"
"30_SC3","2","1","LK4-H11","107","-0.0419058321128144"
"30_SC3","2","1","LK4-H11","123","0.044831201605806"
"30_SC3","2","1","LK4-H11","79","-0.00696576672757878"
"30_SC3","2","1","LK4-H11","42","0.0269217588356064"
"30_SC3","2","1","LK4-H11","96","-0.00161109853404371"
"30_SC3","2","1","LK4-H11","127","-0.0161495843772653"
"30_SC3","2","1","LK4-H11","19","-0.0263575731554263"
"30_SC3","2","1","LK4-H11","91","0.00645899324363936"
"30_SC3","2","1","LK4-H11","67","0.0868962211259413"
"30_SC3","2","1","LK4-H11","84","0.0368573295957738"
"30_SC3","2","1","LK4-H11","16","0.0112820372481147"
"30_SC3","2","1","LK4-H11","117","0.0378638778967599"
"30_SC3","2","1","LK4-H11","77","0.0421322579975577"
"30_SC3","2","1","LK4-H11","49","-0.0151837397101489"
"30_SC3","2","1","LK4-H11","82","-0.0266003506697873"
"30_SC3","2","1","LK4-H11","93","0.0896104834307225"
"30_SC3","2","1","LK4-H11","94","0.006353996126327"
"30_SC3","2","1","LK4-H11","52","-0.0553967413384294"
"30_SC3","2","1","LK4-H11","83","-0.031472747993772"
"30_SC3","2","1","LK4-H11","97","0.0167171142303875"
"30_SC3","2","1","LK4-H11","57","-0.00147569094740905"
"30_SC3","2","1","LK4-H11","119","0.0186045260711173"
"30_SC3","2","1","LK4-H11","120","0.00147694201458208"
"30_SC3","2","1","LK4-H11","9","0.00151619823610091"
"30_SC3","2","1","LK4-H11","53","0.0317644327437653"
"30_SC3","2","1","LK4-H11","109","-0.00244188572915215"
"30_SC3","2","1","LK5-G01","108","-0.00727539564950823"
"30_SC3","2","1","LK5-G01","10","-0.0264383856106354"
"30_SC3","2","1","LK5-G01","17","0.00145826077649919"
"30_SC3","2","1","LK5-G01","23","-0.00433815099538338"
"30_SC3","2","1","LK5-G01","103","0.0252891929792553"
"30_SC3","2","1","LK5-G01","67","0.0501177312772401"
"30_SC3","2","1","LK5-G01","69","0.0127685231950749"
"30_SC3","2","1","LK5-G01","80","0.0139559262469057"
"30_SC3","2","1","LK5-G01","55","0.0058873279978679"
"30_SC3","2","1","LK5-G01","127","-0.0121531867511995"
"30_SC3","2","1","LK5-G01","3","0.0109434087397748"
"30_SC3","2","1","LK5-G01","51","-0.00422829844952497"
"30_SC3","2","1","LK5-G01","124","-0.00420040499883911"
"30_SC3","2","1","LK5-G01","15","0.0319922037961284"
"30_SC3","2","1","LK5-G01","105","-0.0300996882620036"
"30_SC3","2","1","LK5-G01","1","-0.00406889579261343"
"30_SC3","2","1","LK5-G01","94","0.0108437543120829"
"30_SC3","2","1","LK5-G01","99","-0.00220986689280657"
"30_SC3","2","1","LK5-G01","14","0.0235850140037456"
"30_SC3","2","1","LK5-G01","82","0.0150248968818133"
"30_SC3","2","1","LK5-G01","33","0.059936725837713"
"30_SC3","2","1","LK5-G01","21","0.0183596539543037"
"30_SC3","2","1","LK5-G01","115","0.00385315190231433"
"30_SC3","2","1","LK5-G01","104","0.00249632480897542"
"30_SC3","2","1","LK5-G01","29","-0.00623411927714495"
"30_SC3","2","1","LK5-G01","102","-0.00193878613427067"
"30_SC3","2","1","LK5-G01","114","0.0191914912756856"
"30_SC3","2","1","LK5-G01","2","0.00586788212623286"
"30_SC3","2","1","LK5-G01","119","0.0130635202105143"
"30_SC3","2","1","LK5-G01","83","-0.0212567150800335"
"30_SC3","2","1","LK5-G01","26","-0.0332909122104384"
"30_SC3","2","1","LK5-G01","92","0.00126888823842905"
"30_SC3","2","1","LK5-G01","88","0.0261827211787598"
"30_SC3","2","1","LK5-G01","7","0.0223752242551298"
"30_SC3","2","1","LK5-G01","66","0.0242859814069316"
"30_SC3","2","1","LK5-G01","81","0.0287730525559017"
"30_SC3","2","1","LK5-G01","70","-0.00386777983377876"
"30_SC3","2","1","LK5-G01","5","0.039272785857926"
"30_SC3","2","1","LK5-G01","101","-0.0119759514303183"
"30_SC3","2","1","LK5-G01","22","0.0391727453160403"
"30_SC3","2","1","LK5-G01","44","-0.00684392949041367"
"30_SC3","2","1","LK5-G01","46","-0.0175930615651463"
"30_SC3","2","1","LK5-G01","11","-0.0165083235915797"
"30_SC3","2","1","LK5-G01","64","-0.0148869494132537"
"30_SC3","2","1","LK5-G01","77","0.0102878533449876"
"30_SC3","2","1","LK5-G01","18","0.0204247058659863"
"30_SC3","2","1","LK5-G01","59","0.0989890275159688"
"30_SC3","2","1","LK5-G01","72","0.0403931498707395"
"30_SC3","2","1","LK5-G01","71","-0.00289944177591369"
"30_SC3","2","1","LK5-G01","75","0.017362312827564"
"30_SC3","2","1","LK5-G01","35","0.0191130762990523"
"30_SC3","2","1","LK5-G01","9","-0.00599057516901471"
"30_SC3","2","1","LK5-G01","60","-0.011649321883877"
"30_SC3","2","1","LK5-G01","86","-0.0235340832355459"
"30_SC3","2","1","LK5-G01","47","-0.0081400780223862"
"30_SC3","2","1","LK5-G01","27","-0.0161438928983292"
"30_SC3","2","1","LK5-G01","25","0.0220717744596957"
"30_SC3","2","1","LK5-G01","76","0.0016504716570955"
"30_SC3","2","1","LK5-G01","52","-0.0631026408436317"
"30_SC3","2","1","LK5-G01","57","-0.0121782586180558"
"30_SC3","2","1","LK5-G01","58","0.0431732255839828"
"30_SC3","2","1","LK5-G01","117","0.0483316184140997"
"30_SC3","2","1","LK5-G01","84","0.0125380969476634"
"30_SC3","2","1","LK5-G01","79","0.0319138214946697"
"30_SC3","2","1","LK5-G01","49","0.0748462040938535"
"30_SC3","2","1","LK5-G01","36","-0.0105508457286153"
"30_SC3","2","1","LK5-G01","45","-0.0525873375446007"
"30_SC3","2","1","LK5-G01","123","0.0378327903140005"
"30_SC3","2","1","LK5-G01","91","-0.00537835559380993"
"30_SC3","2","1","LK5-G01","110","0.00866932175483181"
"30_SC3","2","1","LK5-G01","39","-0.0447407183441688"
"30_SC3","2","1","LK5-G01","6","-0.0119832631798808"
"30_SC3","2","1","LK5-G01","42","0.0121763160536386"
"30_SC3","2","1","LK5-G01","68","-0.00943537348857027"
"30_SC3","2","1","LK5-G01","61","-0.0282383448721036"
"30_SC3","2","1","LK5-G01","62","-0.0269957994035129"
"30_SC3","2","1","LK5-G01","43","-0.00574704571299713"
"30_SC3","2","1","LK5-G01","109","0.037431975066459"
"30_SC3","2","1","LK5-G01","120","-0.00153422944463028"
"30_SC3","2","1","LK5-G01","121","0.00608522255284383"
"30_SC3","2","1","LK5-G01","107","0.0216785596574947"
"30_SC3","2","1","LK5-G01","53","0.0406072834276146"
"30_SC3","2","1","LK5-G01","30","-0.00948938793423583"
"30_SC3","2","1","LK5-G01","34","-0.0260506928249897"
"30_SC3","2","1","LK5-G01","50","-0.0541652308195312"
"30_SC3","2","1","LK5-G01","24","0.00444825748991289"
"30_SC3","2","1","LK5-G01","63","0.000764865883623229"
"30_SC3","2","1","LK5-G01","85","-0.0572226375498645"
"30_SC3","2","1","LK5-G01","16","0.0344795303456504"
"30_SC3","2","1","LK5-G01","97","0.00748283653323449"
"30_SC3","2","1","LK5-G01","122","-0.0697241834490013"
"30_SC3","2","1","LK5-G01","19","-0.0200652150445427"
"30_SC3","2","1","LK5-G01","78","0.0669657031654954"
"30_SC3","2","1","LK5-G01","93","0.0214739675544625"
"30_SC3","2","1","LK5-G01","40","-0.0117971899573895"
"30_SC3","2","1","LK3-B10","67","0.0391955083518151"
"30_SC3","2","1","LK3-B10","127","0.00598576053599137"
